Customer ID,Product ID,Product Name,Review,Positive Aspect Terms,Negative Aspect Terms,Sentiment
CUST01895,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its performance, though its short cable bothers me sometimes.",performance,short cable,Mixed
CUST01083,PROD006,Bose QuietComfort Earbuds II,"The speed on the Bose QuietComfort Earbuds II is outstanding, although the software bugs could be better.",speed,software bugs,Negative
CUST00986,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its battery life, but the limited ports needs improvement.",battery life,limited ports,Positive
CUST00875,PROD006,Bose QuietComfort Earbuds II,"The build quality on the Bose QuietComfort Earbuds II is outstanding, although the size could be better.",build quality,size,Positive
CUST01050,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its speed, though its size bothers me sometimes.",speed,size,Positive
CUST01024,PROD006,Bose QuietComfort Earbuds II,"The storage capacity on the Bose QuietComfort Earbuds II is outstanding, although the heating issues could be better.",storage capacity,heating issues,Mixed
CUST01060,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its design, though its battery drain bothers me sometimes.",design,battery drain,Positive
CUST01645,PROD006,Bose QuietComfort Earbuds II,"The display on the Bose QuietComfort Earbuds II is outstanding, although the limited ports could be better.",display,limited ports,Positive
CUST00644,PROD006,Bose QuietComfort Earbuds II,"The design on the Bose QuietComfort Earbuds II is outstanding, although the battery drain could be better.",design,battery drain,Mixed
CUST01350,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its performance, but the weight needs improvement.",performance,weight,Positive
CUST01986,PROD006,Bose QuietComfort Earbuds II,"I really love the performance of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its battery drain.",performance,battery drain,Positive
CUST01395,PROD006,Bose QuietComfort Earbuds II,"The build quality on the Bose QuietComfort Earbuds II is outstanding, although the limited ports could be better.",build quality,limited ports,Mixed
CUST00570,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its build quality, though its heating issues bothers me sometimes.",build quality,heating issues,Positive
CUST01443,PROD006,Bose QuietComfort Earbuds II,"I really love the performance of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its battery drain.",performance,battery drain,Positive
CUST02000,PROD006,Bose QuietComfort Earbuds II,"I really love the camera quality of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its price.",camera quality,price,Mixed
CUST01955,PROD006,Bose QuietComfort Earbuds II,"I really love the battery life of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its slow updates.",battery life,slow updates,Negative
CUST01567,PROD006,Bose QuietComfort Earbuds II,"The build quality on the Bose QuietComfort Earbuds II is outstanding, although the heating issues could be better.",build quality,heating issues,Positive
CUST01276,PROD006,Bose QuietComfort Earbuds II,"While the ease of use of the Bose QuietComfort Earbuds II impressed me, the heating issues was underwhelming.",ease of use,heating issues,Positive
CUST01837,PROD006,Bose QuietComfort Earbuds II,"The design on the Bose QuietComfort Earbuds II is outstanding, although the short cable could be better.",design,short cable,Negative
CUST00213,PROD006,Bose QuietComfort Earbuds II,"I really love the ease of use of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its price.",ease of use,price,Positive
CUST00646,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its performance, but the size needs improvement.",performance,size,Mixed
CUST01449,PROD006,Bose QuietComfort Earbuds II,"While the camera quality of the Bose QuietComfort Earbuds II impressed me, the short cable was underwhelming.",camera quality,short cable,Positive
CUST01375,PROD006,Bose QuietComfort Earbuds II,"The camera quality on the Bose QuietComfort Earbuds II is outstanding, although the short cable could be better.",camera quality,short cable,Mixed
CUST01970,PROD006,Bose QuietComfort Earbuds II,"The sound clarity on the Bose QuietComfort Earbuds II is outstanding, although the slow updates could be better.",sound clarity,slow updates,Positive
CUST01605,PROD006,Bose QuietComfort Earbuds II,"I really love the performance of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its weight.",performance,weight,Positive
CUST01509,PROD006,Bose QuietComfort Earbuds II,"While the design of the Bose QuietComfort Earbuds II impressed me, the size was underwhelming.",design,size,Negative
CUST01618,PROD006,Bose QuietComfort Earbuds II,"The performance on the Bose QuietComfort Earbuds II is outstanding, although the heating issues could be better.",performance,heating issues,Positive
CUST00236,PROD006,Bose QuietComfort Earbuds II,"While the ease of use of the Bose QuietComfort Earbuds II impressed me, the short cable was underwhelming.",ease of use,short cable,Positive
CUST00202,PROD006,Bose QuietComfort Earbuds II,"While the sound clarity of the Bose QuietComfort Earbuds II impressed me, the heating issues was underwhelming.",sound clarity,heating issues,Positive
CUST01892,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its sound clarity, though its short cable bothers me sometimes.",sound clarity,short cable,Positive
CUST01969,PROD006,Bose QuietComfort Earbuds II,"I really love the display of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its fragile screen.",display,fragile screen,Positive
CUST00255,PROD006,Bose QuietComfort Earbuds II,"I really love the display of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its weight.",display,weight,Mixed
CUST02073,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its speed, though its size bothers me sometimes.",speed,size,Positive
CUST01268,PROD006,Bose QuietComfort Earbuds II,"The ease of use on the Bose QuietComfort Earbuds II is outstanding, although the software bugs could be better.",ease of use,software bugs,Negative
CUST01410,PROD006,Bose QuietComfort Earbuds II,"While the display of the Bose QuietComfort Earbuds II impressed me, the slow updates was underwhelming.",display,slow updates,Mixed
CUST01301,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its build quality, but the weight needs improvement.",build quality,weight,Positive
CUST00330,PROD006,Bose QuietComfort Earbuds II,"I really love the display of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its slow updates.",display,slow updates,Mixed
CUST01564,PROD006,Bose QuietComfort Earbuds II,"The display on the Bose QuietComfort Earbuds II is outstanding, although the limited ports could be better.",display,limited ports,Positive
CUST00835,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its build quality, but the price needs improvement.",build quality,price,Mixed
CUST01596,PROD006,Bose QuietComfort Earbuds II,"The durability on the Bose QuietComfort Earbuds II is outstanding, although the slow updates could be better.",durability,slow updates,Negative
CUST01070,PROD006,Bose QuietComfort Earbuds II,"I really love the storage capacity of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its fragile screen.",storage capacity,fragile screen,Positive
CUST00495,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its storage capacity, but the fragile screen needs improvement.",storage capacity,fragile screen,Positive
CUST02070,PROD006,Bose QuietComfort Earbuds II,"I really love the display of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its slow updates.",display,slow updates,Positive
CUST00807,PROD006,Bose QuietComfort Earbuds II,"While the camera quality of the Bose QuietComfort Earbuds II impressed me, the weight was underwhelming.",camera quality,weight,Negative
CUST02081,PROD006,Bose QuietComfort Earbuds II,"I really love the storage capacity of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its overheating.",storage capacity,overheating,Negative
CUST01012,PROD006,Bose QuietComfort Earbuds II,"I really love the build quality of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its size.",build quality,size,Positive
CUST01628,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its design, but the short cable needs improvement.",design,short cable,Positive
CUST01736,PROD006,Bose QuietComfort Earbuds II,"While the battery life of the Bose QuietComfort Earbuds II impressed me, the fragile screen was underwhelming.",battery life,fragile screen,Positive
CUST00555,PROD006,Bose QuietComfort Earbuds II,"I really love the design of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its size.",design,size,Positive
CUST00457,PROD006,Bose QuietComfort Earbuds II,"While the battery life of the Bose QuietComfort Earbuds II impressed me, the weight was underwhelming.",battery life,weight,Positive
CUST00464,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its display, though its short cable bothers me sometimes.",display,short cable,Negative
CUST00398,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its performance, but the slow updates needs improvement.",performance,slow updates,Positive
CUST00249,PROD006,Bose QuietComfort Earbuds II,"I really love the ease of use of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its overheating.",ease of use,overheating,Positive
CUST01552,PROD006,Bose QuietComfort Earbuds II,"While the speed of the Bose QuietComfort Earbuds II impressed me, the limited ports was underwhelming.",speed,limited ports,Positive
CUST01911,PROD006,Bose QuietComfort Earbuds II,"While the storage capacity of the Bose QuietComfort Earbuds II impressed me, the overheating was underwhelming.",storage capacity,overheating,Mixed
CUST01145,PROD006,Bose QuietComfort Earbuds II,"The performance on the Bose QuietComfort Earbuds II is outstanding, although the weight could be better.",performance,weight,Mixed
CUST01278,PROD006,Bose QuietComfort Earbuds II,"While the durability of the Bose QuietComfort Earbuds II impressed me, the price was underwhelming.",durability,price,Positive
CUST00342,PROD006,Bose QuietComfort Earbuds II,"While the storage capacity of the Bose QuietComfort Earbuds II impressed me, the short cable was underwhelming.",storage capacity,short cable,Positive
CUST00762,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its ease of use, though its slow updates bothers me sometimes.",ease of use,slow updates,Positive
CUST01952,PROD006,Bose QuietComfort Earbuds II,"The durability on the Bose QuietComfort Earbuds II is outstanding, although the limited ports could be better.",durability,limited ports,Positive
CUST01935,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its sound clarity, though its size bothers me sometimes.",sound clarity,size,Mixed
CUST00818,PROD006,Bose QuietComfort Earbuds II,"While the camera quality of the Bose QuietComfort Earbuds II impressed me, the size was underwhelming.",camera quality,size,Positive
CUST00900,PROD006,Bose QuietComfort Earbuds II,"While the durability of the Bose QuietComfort Earbuds II impressed me, the weight was underwhelming.",durability,weight,Positive
CUST01121,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its sound clarity, but the weight needs improvement.",sound clarity,weight,Positive
CUST00635,PROD006,Bose QuietComfort Earbuds II,"While the camera quality of the Bose QuietComfort Earbuds II impressed me, the fragile screen was underwhelming.",camera quality,fragile screen,Positive
CUST00985,PROD006,Bose QuietComfort Earbuds II,"While the speed of the Bose QuietComfort Earbuds II impressed me, the size was underwhelming.",speed,size,Positive
CUST00259,PROD006,Bose QuietComfort Earbuds II,"While the design of the Bose QuietComfort Earbuds II impressed me, the software bugs was underwhelming.",design,software bugs,Positive
CUST01027,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its camera quality, though its price bothers me sometimes.",camera quality,price,Positive
CUST00974,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its display, though its price bothers me sometimes.",display,price,Mixed
CUST00677,PROD006,Bose QuietComfort Earbuds II,"While the speed of the Bose QuietComfort Earbuds II impressed me, the size was underwhelming.",speed,size,Positive
CUST01134,PROD006,Bose QuietComfort Earbuds II,"I really love the storage capacity of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its limited ports.",storage capacity,limited ports,Positive
CUST00650,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its design, though its battery drain bothers me sometimes.",design,battery drain,Negative
CUST01113,PROD006,Bose QuietComfort Earbuds II,"The camera quality on the Bose QuietComfort Earbuds II is outstanding, although the price could be better.",camera quality,price,Mixed
CUST01541,PROD006,Bose QuietComfort Earbuds II,"I really love the sound clarity of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its software bugs.",sound clarity,software bugs,Positive
CUST00740,PROD006,Bose QuietComfort Earbuds II,"While the display of the Bose QuietComfort Earbuds II impressed me, the size was underwhelming.",display,size,Negative
CUST01293,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its battery life, but the slow updates needs improvement.",battery life,slow updates,Positive
CUST01638,PROD006,Bose QuietComfort Earbuds II,"I enjoy using the Bose QuietComfort Earbuds II because of its design, though its battery drain bothers me sometimes.",design,battery drain,Positive
CUST00159,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its design, but the battery drain needs improvement.",design,battery drain,Positive
CUST00262,PROD006,Bose QuietComfort Earbuds II,"While the speed of the Bose QuietComfort Earbuds II impressed me, the heating issues was underwhelming.",speed,heating issues,Mixed
CUST00913,PROD006,Bose QuietComfort Earbuds II,"I really love the performance of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its software bugs.",performance,software bugs,Negative
CUST00454,PROD006,Bose QuietComfort Earbuds II,"My experience with the Bose QuietComfort Earbuds II has been mostly great due to its display, but the weight needs improvement.",display,weight,Positive
CUST00325,PROD006,Bose QuietComfort Earbuds II,"I really love the storage capacity of my Bose QuietComfort Earbuds II, but I'm a bit disappointed with its price.",storage capacity,price,Positive
CUST02084,PROD006,Bose QuietComfort Earbuds II,"The battery life on the Bose QuietComfort Earbuds II is outstanding, although the overheating could be better.",battery life,overheating,Mixed
CUST01502,PROD007,GoPro Hero 12 Black,"The storage capacity on the GoPro Hero 12 Black is outstanding, although the price could be better.",storage capacity,price,Mixed
CUST00700,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its design, but the battery drain needs improvement.",design,battery drain,Negative
CUST01594,PROD007,GoPro Hero 12 Black,"While the speed of the GoPro Hero 12 Black impressed me, the size was underwhelming.",speed,size,Positive
CUST00698,PROD007,GoPro Hero 12 Black,"The durability on the GoPro Hero 12 Black is outstanding, although the slow updates could be better.",durability,slow updates,Positive
CUST00770,PROD007,GoPro Hero 12 Black,"While the performance of the GoPro Hero 12 Black impressed me, the size was underwhelming.",performance,size,Mixed
CUST00233,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its battery life, though its price bothers me sometimes.",battery life,price,Positive
CUST00112,PROD007,GoPro Hero 12 Black,"I really love the ease of use of my GoPro Hero 12 Black, but I'm a bit disappointed with its overheating.",ease of use,overheating,Negative
CUST00166,PROD007,GoPro Hero 12 Black,"I really love the display of my GoPro Hero 12 Black, but I'm a bit disappointed with its size.",display,size,Positive
CUST00302,PROD007,GoPro Hero 12 Black,"The performance on the GoPro Hero 12 Black is outstanding, although the slow updates could be better.",performance,slow updates,Positive
CUST01904,PROD007,GoPro Hero 12 Black,"While the performance of the GoPro Hero 12 Black impressed me, the price was underwhelming.",performance,price,Positive
CUST01782,PROD007,GoPro Hero 12 Black,"I really love the camera quality of my GoPro Hero 12 Black, but I'm a bit disappointed with its limited ports.",camera quality,limited ports,Mixed
CUST00532,PROD007,GoPro Hero 12 Black,"The display on the GoPro Hero 12 Black is outstanding, although the short cable could be better.",display,short cable,Negative
CUST00483,PROD007,GoPro Hero 12 Black,"I really love the performance of my GoPro Hero 12 Black, but I'm a bit disappointed with its size.",performance,size,Negative
CUST01177,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its sound clarity, but the slow updates needs improvement.",sound clarity,slow updates,Mixed
CUST00802,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its battery life, though its size bothers me sometimes.",battery life,size,Positive
CUST01786,PROD007,GoPro Hero 12 Black,"While the storage capacity of the GoPro Hero 12 Black impressed me, the weight was underwhelming.",storage capacity,weight,Positive
CUST00208,PROD007,GoPro Hero 12 Black,"I really love the camera quality of my GoPro Hero 12 Black, but I'm a bit disappointed with its battery drain.",camera quality,battery drain,Mixed
CUST01065,PROD007,GoPro Hero 12 Black,"The camera quality on the GoPro Hero 12 Black is outstanding, although the weight could be better.",camera quality,weight,Mixed
CUST01503,PROD007,GoPro Hero 12 Black,"While the sound clarity of the GoPro Hero 12 Black impressed me, the slow updates was underwhelming.",sound clarity,slow updates,Positive
CUST00877,PROD007,GoPro Hero 12 Black,"While the build quality of the GoPro Hero 12 Black impressed me, the overheating was underwhelming.",build quality,overheating,Mixed
CUST01101,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its design, though its weight bothers me sometimes.",design,weight,Mixed
CUST00469,PROD007,GoPro Hero 12 Black,"The camera quality on the GoPro Hero 12 Black is outstanding, although the software bugs could be better.",camera quality,software bugs,Positive
CUST00293,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its durability, but the size needs improvement.",durability,size,Negative
CUST00273,PROD007,GoPro Hero 12 Black,"The durability on the GoPro Hero 12 Black is outstanding, although the software bugs could be better.",durability,software bugs,Positive
CUST01626,PROD007,GoPro Hero 12 Black,"I really love the sound clarity of my GoPro Hero 12 Black, but I'm a bit disappointed with its fragile screen.",sound clarity,fragile screen,Positive
CUST01894,PROD007,GoPro Hero 12 Black,"While the ease of use of the GoPro Hero 12 Black impressed me, the weight was underwhelming.",ease of use,weight,Positive
CUST01671,PROD007,GoPro Hero 12 Black,"The storage capacity on the GoPro Hero 12 Black is outstanding, although the price could be better.",storage capacity,price,Negative
CUST00389,PROD007,GoPro Hero 12 Black,"I really love the ease of use of my GoPro Hero 12 Black, but I'm a bit disappointed with its battery drain.",ease of use,battery drain,Positive
CUST00304,PROD007,GoPro Hero 12 Black,"I really love the display of my GoPro Hero 12 Black, but I'm a bit disappointed with its heating issues.",display,heating issues,Negative
CUST01096,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its ease of use, though its heating issues bothers me sometimes.",ease of use,heating issues,Positive
CUST00551,PROD007,GoPro Hero 12 Black,"The durability on the GoPro Hero 12 Black is outstanding, although the fragile screen could be better.",durability,fragile screen,Positive
CUST00157,PROD007,GoPro Hero 12 Black,"I really love the performance of my GoPro Hero 12 Black, but I'm a bit disappointed with its price.",performance,price,Positive
CUST00226,PROD007,GoPro Hero 12 Black,"The ease of use on the GoPro Hero 12 Black is outstanding, although the fragile screen could be better.",ease of use,fragile screen,Positive
CUST01702,PROD007,GoPro Hero 12 Black,"I really love the display of my GoPro Hero 12 Black, but I'm a bit disappointed with its overheating.",display,overheating,Mixed
CUST01208,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its battery life, though its slow updates bothers me sometimes.",battery life,slow updates,Positive
CUST01097,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its display, but the fragile screen needs improvement.",display,fragile screen,Mixed
CUST00805,PROD007,GoPro Hero 12 Black,"While the storage capacity of the GoPro Hero 12 Black impressed me, the heating issues was underwhelming.",storage capacity,heating issues,Mixed
CUST01923,PROD007,GoPro Hero 12 Black,"The durability on the GoPro Hero 12 Black is outstanding, although the limited ports could be better.",durability,limited ports,Positive
CUST01693,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its performance, though its fragile screen bothers me sometimes.",performance,fragile screen,Mixed
CUST00648,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its build quality, though its limited ports bothers me sometimes.",build quality,limited ports,Positive
CUST01877,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its battery life, though its slow updates bothers me sometimes.",battery life,slow updates,Positive
CUST01403,PROD007,GoPro Hero 12 Black,"The design on the GoPro Hero 12 Black is outstanding, although the battery drain could be better.",design,battery drain,Mixed
CUST00517,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its performance, but the weight needs improvement.",performance,weight,Positive
CUST00851,PROD007,GoPro Hero 12 Black,"While the storage capacity of the GoPro Hero 12 Black impressed me, the short cable was underwhelming.",storage capacity,short cable,Mixed
CUST00815,PROD007,GoPro Hero 12 Black,"While the camera quality of the GoPro Hero 12 Black impressed me, the short cable was underwhelming.",camera quality,short cable,Positive
CUST00651,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its performance, though its weight bothers me sometimes.",performance,weight,Positive
CUST01812,PROD007,GoPro Hero 12 Black,"The design on the GoPro Hero 12 Black is outstanding, although the weight could be better.",design,weight,Mixed
CUST01689,PROD007,GoPro Hero 12 Black,"While the sound clarity of the GoPro Hero 12 Black impressed me, the weight was underwhelming.",sound clarity,weight,Negative
CUST01453,PROD007,GoPro Hero 12 Black,"While the build quality of the GoPro Hero 12 Black impressed me, the price was underwhelming.",build quality,price,Negative
CUST01032,PROD007,GoPro Hero 12 Black,"The speed on the GoPro Hero 12 Black is outstanding, although the short cable could be better.",speed,short cable,Positive
CUST01478,PROD007,GoPro Hero 12 Black,"The storage capacity on the GoPro Hero 12 Black is outstanding, although the short cable could be better.",storage capacity,short cable,Mixed
CUST00724,PROD007,GoPro Hero 12 Black,"The build quality on the GoPro Hero 12 Black is outstanding, although the battery drain could be better.",build quality,battery drain,Mixed
CUST01548,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its design, but the limited ports needs improvement.",design,limited ports,Positive
CUST01635,PROD007,GoPro Hero 12 Black,"While the storage capacity of the GoPro Hero 12 Black impressed me, the slow updates was underwhelming.",storage capacity,slow updates,Negative
CUST01136,PROD007,GoPro Hero 12 Black,"I really love the battery life of my GoPro Hero 12 Black, but I'm a bit disappointed with its weight.",battery life,weight,Positive
CUST01990,PROD007,GoPro Hero 12 Black,"I really love the build quality of my GoPro Hero 12 Black, but I'm a bit disappointed with its short cable.",build quality,short cable,Positive
CUST00287,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its storage capacity, though its battery drain bothers me sometimes.",storage capacity,battery drain,Positive
CUST01852,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its sound clarity, but the short cable needs improvement.",sound clarity,short cable,Positive
CUST01788,PROD007,GoPro Hero 12 Black,"I really love the camera quality of my GoPro Hero 12 Black, but I'm a bit disappointed with its short cable.",camera quality,short cable,Mixed
CUST01650,PROD007,GoPro Hero 12 Black,"I really love the durability of my GoPro Hero 12 Black, but I'm a bit disappointed with its software bugs.",durability,software bugs,Mixed
CUST00422,PROD007,GoPro Hero 12 Black,"I really love the build quality of my GoPro Hero 12 Black, but I'm a bit disappointed with its slow updates.",build quality,slow updates,Mixed
CUST01997,PROD007,GoPro Hero 12 Black,"I really love the durability of my GoPro Hero 12 Black, but I'm a bit disappointed with its overheating.",durability,overheating,Positive
CUST00232,PROD007,GoPro Hero 12 Black,"The display on the GoPro Hero 12 Black is outstanding, although the overheating could be better.",display,overheating,Positive
CUST01135,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its storage capacity, though its fragile screen bothers me sometimes.",storage capacity,fragile screen,Mixed
CUST01009,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its performance, though its limited ports bothers me sometimes.",performance,limited ports,Negative
CUST01354,PROD007,GoPro Hero 12 Black,"I really love the camera quality of my GoPro Hero 12 Black, but I'm a bit disappointed with its weight.",camera quality,weight,Mixed
CUST00767,PROD007,GoPro Hero 12 Black,"The storage capacity on the GoPro Hero 12 Black is outstanding, although the short cable could be better.",storage capacity,short cable,Positive
CUST00625,PROD007,GoPro Hero 12 Black,"While the storage capacity of the GoPro Hero 12 Black impressed me, the price was underwhelming.",storage capacity,price,Positive
CUST01247,PROD007,GoPro Hero 12 Black,"I really love the durability of my GoPro Hero 12 Black, but I'm a bit disappointed with its short cable.",durability,short cable,Positive
CUST01061,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its storage capacity, but the battery drain needs improvement.",storage capacity,battery drain,Mixed
CUST00372,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its speed, but the overheating needs improvement.",speed,overheating,Positive
CUST01213,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its ease of use, though its fragile screen bothers me sometimes.",ease of use,fragile screen,Mixed
CUST01647,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its build quality, though its heating issues bothers me sometimes.",build quality,heating issues,Mixed
CUST01166,PROD007,GoPro Hero 12 Black,"While the design of the GoPro Hero 12 Black impressed me, the overheating was underwhelming.",design,overheating,Negative
CUST01105,PROD007,GoPro Hero 12 Black,"I really love the speed of my GoPro Hero 12 Black, but I'm a bit disappointed with its heating issues.",speed,heating issues,Positive
CUST01392,PROD007,GoPro Hero 12 Black,"I really love the speed of my GoPro Hero 12 Black, but I'm a bit disappointed with its price.",speed,price,Mixed
CUST01772,PROD007,GoPro Hero 12 Black,"The durability on the GoPro Hero 12 Black is outstanding, although the battery drain could be better.",durability,battery drain,Mixed
CUST01475,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its build quality, but the price needs improvement.",build quality,price,Positive
CUST01373,PROD007,GoPro Hero 12 Black,"The design on the GoPro Hero 12 Black is outstanding, although the price could be better.",design,price,Positive
CUST01356,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its camera quality, though its battery drain bothers me sometimes.",camera quality,battery drain,Positive
CUST02066,PROD007,GoPro Hero 12 Black,"I really love the battery life of my GoPro Hero 12 Black, but I'm a bit disappointed with its slow updates.",battery life,slow updates,Positive
CUST01203,PROD007,GoPro Hero 12 Black,"I really love the battery life of my GoPro Hero 12 Black, but I'm a bit disappointed with its size.",battery life,size,Positive
CUST00270,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its camera quality, but the overheating needs improvement.",camera quality,overheating,Positive
CUST00845,PROD007,GoPro Hero 12 Black,"While the ease of use of the GoPro Hero 12 Black impressed me, the overheating was underwhelming.",ease of use,overheating,Positive
CUST01263,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its battery life, but the short cable needs improvement.",battery life,short cable,Mixed
CUST01806,PROD007,GoPro Hero 12 Black,"The design on the GoPro Hero 12 Black is outstanding, although the overheating could be better.",design,overheating,Mixed
CUST00621,PROD007,GoPro Hero 12 Black,"I really love the display of my GoPro Hero 12 Black, but I'm a bit disappointed with its heating issues.",display,heating issues,Negative
CUST01073,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its storage capacity, though its limited ports bothers me sometimes.",storage capacity,limited ports,Mixed
CUST00467,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its design, but the fragile screen needs improvement.",design,fragile screen,Positive
CUST02022,PROD007,GoPro Hero 12 Black,"I really love the performance of my GoPro Hero 12 Black, but I'm a bit disappointed with its slow updates.",performance,slow updates,Positive
CUST00981,PROD007,GoPro Hero 12 Black,"I really love the battery life of my GoPro Hero 12 Black, but I'm a bit disappointed with its heating issues.",battery life,heating issues,Positive
CUST00784,PROD007,GoPro Hero 12 Black,"I really love the performance of my GoPro Hero 12 Black, but I'm a bit disappointed with its fragile screen.",performance,fragile screen,Positive
CUST00359,PROD007,GoPro Hero 12 Black,"My experience with the GoPro Hero 12 Black has been mostly great due to its battery life, but the weight needs improvement.",battery life,weight,Positive
CUST00283,PROD007,GoPro Hero 12 Black,"I really love the build quality of my GoPro Hero 12 Black, but I'm a bit disappointed with its heating issues.",build quality,heating issues,Positive
CUST01261,PROD007,GoPro Hero 12 Black,"I enjoy using the GoPro Hero 12 Black because of its build quality, though its size bothers me sometimes.",build quality,size,Mixed
